appid,name,release_date,achievements,categories,windows,mac,linux,developer,dlc_count,languages,required_age,price,short_description,players_now,reviews_positive,reviews_negative
275850,No Man's Sky,"Aug 12, 2016",27,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;9:Co-op;38:Online Co-op;27:Cross-Platform Multiplayer;22:Steam Achievements;28:Full controller support;52:Tracked Controller Support;53:VR Supported;29:Steam Trading Cards;64:Adjustable Text Size;67:Camera Comfort;72:Chat Speech-to-text;66:Color Alternatives;68:Custom Volume Controls;78:Adjustable Difficulty;74:Playable without Timed Input;79:Save Anytime;69:Stereo Sound;65:Subtitle Options;70:Surround Sound;23:Steam Cloud;42:Remote Play on Tablet;43:Remote Play on TV;61:HDR available;62:Family Sharing,True,True,False,Hello Games,1,English*;French*;Italian*;German*;Spanish - Spain*;Dutch;Japanese*;Korean*;Polish*;Portuguese - Portugal*;Portuguese - Brazil*;Russian*;Simplified Chinese*;Traditional Chinese**languages with full audio support,0,59.99,No Man's Sky is a game about exploration and survival in an infinite procedurally generated universe.,7552.0,241312,49982
427410,Abiotic Factor,"Jul 22, 2025",53,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;48:LAN Co-op;27:Cross-Platform Multiplayer;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;64:Adjustable Text Size;67:Camera Comfort;68:Custom Volume Controls;78:Adjustable Difficulty;74:Playable without Timed Input;79:Save Anytime;69:Stereo Sound;65:Subtitle Options;70:Surround Sound;62:Family Sharing,True,False,False,Deep Field Games,2,English*;French;German;Portuguese - Brazil;Russian;Japanese;Simplified Chinese;Traditional Chinese;Spanish - Latin America*languages with full audio support,0,34.99,"Abiotic Factor is a survival crafting experience for 1-6 players set in the depths of an underground research facility. Caught between paranormal containment failure, a military crusade, and chaos from a dozen realms, the world’s greatest minds must survive against the universe’s biggest threats.",1472.0,32234,1341
397540,Borderlands 3,"Mar 13, 2020",81,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;48:LAN Co-op;27:Cross-Platform Multiplayer;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;23:Steam Cloud;41:Remote Play on Phone;42:Remote Play on Tablet;43:Remote Play on TV;62:Family Sharing,True,False,False,Gearbox Software,2,English*;French*;Italian*;German*;Spanish - Spain*;Japanese*;Korean*;Portuguese - Brazil;Russian;Simplified Chinese*;Traditional Chinese*languages with full audio support,17,5.99,"The original shooter-looter returns, packing bazillions of guns and a mayhem-fueled adventure! Blast through new worlds and enemies as one of four new Vault Hunters.",1793.0,101397,23499
3265230,Cursed Companions,"Nov 20, 2025",99,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;22:Steam Achievements;15:Stats;62:Family Sharing,True,False,False,Crimson Forge Studios,0,English**languages with full audio support,0,8.09,"If we say the wrong words... WE DIE! This game kills you with your own voices! Online co-op where everyone gets a forbidden word, say it and you kill your friends. Explore spooky dungeons, cast spells and defeat monsters with your voices.",93.0,62,5
3014320,OCTOPATH TRAVELER 0,"Dec 4, 2025",0,2:Single-player;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;23:Steam Cloud;62:Family Sharing,True,False,False,Square Enix,0,English*;Japanese*;Korean;Simplified Chinese;Traditional Chinese*languages with full audio support,0,49.99,Start from zero and discover the newest entry in the OCTOPATH TRAVELER series. Experience a story of restoration and retribution over the divine rings—an epic saga that unfolds across the realm of Orsterra.,,0,0
2747330,Species: Unknown,"Oct 23, 2025",0,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;28:Full controller support;62:Family Sharing,True,False,False,WanadevStudio,1,English;French;Italian;German;Spanish - Spain;Simplified Chinese;Korean;Japanese;Polish;Portuguese - Brazil;Russian,0,9.99,Species: Unknown is a 1 to 4 players co-op survival horror. Complete high-risk missions aboard an abandoned ship while being hunted by an unknown creature. Survive and upgrade your gear to face each new threat that lurks in the dark.,303.0,2117,133
3799100,SIDE EFFECTS,"Nov 21, 2025",0,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;68:Custom Volume Controls;76:Mouse Only Option;74:Playable without Timed Input;69:Stereo Sound;23:Steam Cloud;62:Family Sharing,True,False,False,hirohun,0,English;French;Italian;German;Spanish - Spain;Japanese;Korean;Portuguese - Brazil;Russian;Simplified Chinese,0,4.24,A twisted trial of pill roulette for up to 4 players (solo or online). Pick your poison. Use experimental items to shift the odds. And remember: only one of you can survive.,221.0,202,33
1583230,High On Life,"Dec 13, 2022",44,2:Single-player;22:Steam Achievements;28:Full controller support;23:Steam Cloud;62:Family Sharing,True,False,False,"Squanch Games, Inc.",1,English*;French;Italian;German;Spanish - Latin America*languages with full audio support,18,15.99,"HIGH ON KNIFE DLC OUT NOW!! - Humanity is being threatened by an alien cartel who wants to use them as drugs. It’s up to you to rescue and partner with charismatic, talking guns, take down Garmantuous and his gang, and save the world!",188.0,15550,1751
1133870,Space Engineers 2,"Jan 27, 2025",0,2:Single-player;23:Steam Cloud;62:Family Sharing,True,False,False,Keen Software House,1,English,0,23.99,"The ultimate space sandbox, reimagined. Unleash your creativity with powerful building tools, explore the mysterious Almagest system, and uncover its captivating story. Join the Early Access and shape the future of space engineering!",53.0,1833,530
2625420,Drive Beyond Horizons,"Mar 24, 2025",51,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;22:Steam Achievements;23:Steam Cloud;25:Steam Leaderboards;62:Family Sharing,True,False,False,Drive Beyond Horizons,0,English*;French;Italian;German;Spanish - Spain;Dutch;Japanese;Polish;Portuguese - Brazil;Arabic;Korean;Russian;Simplified Chinese;Portuguese - Portugal;Spanish - Latin America;Ukrainian*languages with full audio support,0,24.99,"Rev up your engines and venture into the unknown with Drive Beyond Horizons! Conquer dynamic landscapes, customize your ride, and unearth hidden treasures. Get ready for heart-pounding challenges and endless excitement. Your adventure starts now !",490.0,9931,2900
286160,Tabletop Simulator,"Jun 5, 2015",26,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;37:Shared/Split Screen PvP;9:Co-op;38:Online Co-op;39:Shared/Split Screen Co-op;24:Shared/Split Screen;27:Cross-Platform Multiplayer;22:Steam Achievements;28:Full controller support;52:Tracked Controller Support;53:VR Supported;29:Steam Trading Cards;30:Steam Workshop;23:Steam Cloud;17:Includes level editor;44:Remote Play Together;62:Family Sharing,True,True,True,Berserk Games,43,English,0,19.99,"Tabletop Simulator is the only simulator where you can let your aggression out by flipping the table! There are no rules to follow: just you, a physics sandbox, and your friends. Make your own online board games or play the thousands of community created mods. Unlimited gaming possibilities!",3094.0,42138,1742
1672970,Minecraft Dungeons,"Sep 22, 2021",104,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;39:Shared/Split Screen Co-op;24:Shared/Split Screen;27:Cross-Platform Multiplayer;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;62:Family Sharing,True,False,False,Mojang Studios,12,English*;French*;Italian;German*;Spanish - Spain;Japanese*;Korean;Polish;Portuguese - Portugal;Portuguese - Brazil*;Russian;Simplified Chinese*;Spanish - Latin America*;Swedish*;Traditional Chinese**languages with full audio support,0,14.79,"Fight your way through an exciting action-adventure game, inspired by classic dungeon crawlers and set in the Minecraft universe!",815.0,12365,1230
2379780,Balatro,"Feb 20, 2024",31,2:Single-player;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;66:Color Alternatives;68:Custom Volume Controls;76:Mouse Only Option;74:Playable without Timed Input;77:Touch Only Option;23:Steam Cloud;62:Family Sharing,True,True,False,LocalThunk,1,English;French;Italian;German;Spanish - Spain;Dutch;Japanese;Polish;Portuguese - Brazil;Simplified Chinese;Spanish - Latin America;Traditional Chinese,0,14.99,"The poker roguelike. Balatro is a hypnotically satisfying deckbuilder where you play illegal poker hands, discover game-changing jokers, and trigger adrenaline-pumping, outrageous combos.",6193.0,138252,2933
457140,Oxygen Not Included,"Jul 30, 2019",50,2:Single-player;29:Steam Trading Cards;62:Family Sharing,True,True,True,Klei Entertainment,6,English*;Simplified Chinese*;Korean*;Russian**languages with full audio support,0,7.49,"Oxygen Not Included is a space-colony simulation game. Deep inside an alien space rock your industrious crew will need to master science, overcome strange new lifeforms, and harness incredible space tech to survive, and possibly, thrive.",10849.0,122136,3991
434170,The Jackbox Party Pack 3,"Oct 17, 2016",20,2:Single-player;1:Multi-player;49:PvP;37:Shared/Split Screen PvP;9:Co-op;39:Shared/Split Screen Co-op;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;23:Steam Cloud;41:Remote Play on Phone;42:Remote Play on Tablet;43:Remote Play on TV;44:Remote Play Together;62:Family Sharing,True,True,True,"Jackbox Games, Inc.",1,English**languages with full audio support,0,14.99,"The threequel to the party game phenomenon features the deadly quiz show Trivia Murder Party, the say-anything sequel Quiplash 2, the surprising survey game Guesspionage, the t-shirt slugfest Tee K.O., and the sneaky trickster game Fakin’ It.",130.0,4796,170
3120020,Kings of Hell,"Nov 26, 2025",0,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;28:Full controller support;23:Steam Cloud;62:Family Sharing,True,False,False,StrawberryOctopus Productions,0,English**languages with full audio support,0,20.5,"Enter the World of Kings of Hell; set during 2112, 100 years after the rapture, the world as we know it is now literally Hell on Earth as Demons now rule the planet. Follow the adventures of Lutin, Enfer, Gremile and Mal as they fight the current 5 Dukes of Hell to claim the title of King of Hell!",44.0,21,1
1211630,The Jackbox Party Pack 7,"Oct 14, 2020",20,2:Single-player;1:Multi-player;49:PvP;37:Shared/Split Screen PvP;9:Co-op;39:Shared/Split Screen Co-op;24:Shared/Split Screen;22:Steam Achievements;28:Full controller support;23:Steam Cloud;41:Remote Play on Phone;42:Remote Play on Tablet;44:Remote Play Together;62:Family Sharing,True,True,True,"Jackbox Games, Inc.",0,English**languages with full audio support,0,17.99,"Five new games: the hit threequel Quiplash 3, the collaborative chaos of The Devils and the Details, the fierce drawing game Champ’d Up, the speech game Talking Points and the guessing game Blather 'Round. Use phones or tablets as controllers and play with up to 8 players, and an audience of 10,000!",83.0,3751,122
2784470,9 Kings,"May 23, 2025",54,2:Single-player;22:Steam Achievements;29:Steam Trading Cards;67:Camera Comfort;68:Custom Volume Controls;78:Adjustable Difficulty;76:Mouse Only Option;79:Save Anytime;77:Touch Only Option;23:Steam Cloud;62:Family Sharing,True,True,False,Sad Socket,0,English;German;Simplified Chinese;Traditional Chinese;Korean;Japanese;Portuguese - Brazil;Portuguese - Portugal;Spanish - Spain;Spanish - Latin America;French;Italian;Bulgarian;Czech;Danish;Dutch;Finnish;Greek;Hungarian;Indonesian;Norwegian;Polish;Romanian;Russian;Swedish;Turkish;Ukrainian;Filipino;Malay;Slovak,0,9.99,A fast-paced roguelike kingdom builder. Grow your empire and fight massive battles against powerful rival kings. Break the game with thousands of insane builds to become the King of Kings.,1872.0,14444,1043
2701660,DRAGON QUEST III HD-2D Remake,"Nov 14, 2024",42,2:Single-player;22:Steam Achievements;29:Steam Trading Cards;18:Partial Controller Support;23:Steam Cloud;62:Family Sharing,True,False,False,Square Enix,0,French;Italian;German;Spanish - Spain;Spanish - Latin America;Simplified Chinese;Traditional Chinese;Japanese*;Korean;English**languages with full audio support,0,35.99,DRAGON QUEST III HD-2D Remake is a stunning reimagining of the beloved masterpiece and narrative beginning to The Erdrick Trilogy.,650.0,2540,904
221100,DayZ,"Dec 13, 2018",13,1:Multi-player;20:MMO;49:PvP;36:Online PvP;9:Co-op;38:Online Co-op;22:Steam Achievements;29:Steam Trading Cards;30:Steam Workshop;23:Steam Cloud;8:Valve Anti-Cheat enabled,True,False,False,Bohemia Interactive,3,English;French;Italian;German;Spanish - Spain;Czech;Russian;Simplified Chinese;Traditional Chinese;Japanese;Polish;Portuguese - Brazil,17,49.99,"How long can you survive a post-apocalyptic world? A land overrun with an infected &quot;zombie&quot; population, where you compete with other survivors for limited resources. Will you team up with strangers and stay strong together? Or play as a lone wolf to avoid betrayal? This is DayZ – this is your story.",20166.0,287188,81664
1458140,Pacific Drive,"Feb 21, 2024",49,2:Single-player;22:Steam Achievements;28:Full controller support;23:Steam Cloud;15:Stats;62:Family Sharing,True,False,False,Ironwood Studios,7,English*;French;German;Spanish - Spain;Japanese;Korean;Russian;Simplified Chinese;Traditional Chinese;Polish;Portuguese - Brazil;Turkish;Italian;Ukrainian*languages with full audio support,0,11.99,"Face the supernatural dangers of the Olympic Exclusion Zone with a car as your only lifeline in this driving survival adventure! Scavenge resources, load up your trusty station wagon, and drive like hell to make it through alive.",429.0,15310,3034
960090,Bloons TD 6,"Dec 17, 2018",153,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;22:Steam Achievements;35:In-App Purchases;41:Remote Play on Phone;42:Remote Play on Tablet;62:Family Sharing,True,True,False,Ninja Kiwi,2,English;French;Italian;German;Danish;Finnish;Japanese;Korean;Norwegian;Portuguese - Brazil;Russian;Simplified Chinese;Spanish - Latin America;Swedish;Traditional Chinese;Turkish;Polish;Spanish - Spain;Arabic;Dutch;Thai,0,13.99,The Bloons are back and better than ever! Get ready for a massive 3D tower defense game designed to give you hours and hours of the best strategy gaming available.,6217.0,319339,8956
220200,Kerbal Space Program,"Apr 27, 2015",0,2:Single-player;29:Steam Trading Cards;30:Steam Workshop;18:Partial Controller Support;23:Steam Cloud;62:Family Sharing,True,True,True,Squad,2,English;Spanish - Spain;Simplified Chinese;Japanese;Russian;French;Italian;German;Portuguese - Brazil,0,9.99,"In Kerbal Space Program, take charge of the space program for the alien race known as the Kerbals. You have access to an array of parts to assemble fully-functional spacecraft that flies (or doesn’t) based on realistic aerodynamic and orbital physics.",1440.0,101578,4922
2186680,"Warhammer 40,000: Rogue Trader","Dec 7, 2023",106,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;27:Cross-Platform Multiplayer;22:Steam Achievements;29:Steam Trading Cards;30:Steam Workshop;64:Adjustable Text Size;68:Custom Volume Controls;76:Mouse Only Option;79:Save Anytime;69:Stereo Sound;65:Subtitle Options;70:Surround Sound;18:Partial Controller Support;23:Steam Cloud;62:Family Sharing,True,True,False,Owlcat Games,8,English*;French;German;Spanish - Spain;Russian;Simplified Chinese;Japanese;Turkish*languages with full audio support,0,49.99,"Made in a close partnership with Games Workshop, Warhammer 40,000: Rogue Trader is a story-rich classical RPG from Owlcat Games, developers of the critically acclaimed game, Pathfinder: Wrath of the Righteous.",2591.0,22882,3582
